EmployeeID,hiredate_key,terminationdate_key,length_of_service,Emp_PrevSTATUS,city_name,department_name,job_title,store_name,gender_short,gender_full,termreason_desc,termtype_desc,BUSINESS_UNIT
4738,24-08-1991,01-02-2020,29,Expert,Surrey,Produce,Produce Clerk,31,M,Male,Layoff,Involuntary,STORES
4741,26-04-2007,08-07-2020,13,Expert,Cranbrook,Produce,Produce Clerk,8,F,Female,Resignation,Voluntary,STORES
4742,19-07-2011,10-07-2020,9,Proficient,Kelowna,Bakery,Baker,16,F,Female,Resignation,Voluntary,STORES
4743,06-10-2006,12-08-2020,14,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4747,08-10-1994,16-07-2020,26,Expert,Terrace,Produce,Produce Clerk,32,F,Female,Layoff,Involuntary,STORES
4748,15-02-1998,25-03-2020,22,Expert,New Westminister,Produce,Produce Clerk,20,M,Male,Layoff,Involuntary,STORES
4750,23-11-2013,22-06-2020,7,Proficient,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4752,17-08-1998,05-06-2020,22,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4755,14-08-1990,18-06-2020,30,Expert,Langley,Produce,Produce Clerk,17,M,Male,Layoff,Involuntary,STORES
4756,17-11-1994,21-02-2020,26,Expert,Fort St John,Bakery,Baker,12,F,Female,Layoff,Involuntary,STORES
4757,01-10-2014,30-07-2020,6,Proficient,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4760,29-01-2010,20-04-2020,10,Expert,Port Coquitlam,Dairy,Dairy Person,25,F,Female,Resignation,Voluntary,STORES
4762,20-11-2002,21-04-2020,18,Expert,Chilliwack,Produce,Produce Clerk,6,M,Male,Layoff,Involuntary,STORES
4763,30-03-1995,23-06-2020,25,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4765,21-02-1990,01-06-2020,30,Expert,West Vancouver,Produce,Produce Clerk,38,M,Male,Layoff,Involuntary,STORES
4767,31-03-2002,20-07-2020,18,Expert,Fort Nelson,Meats,Meat Cutter,11,F,Female,Layoff,Involuntary,STORES
4769,19-07-2015,28-11-2020,5,Newcomer,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4770,26-05-2004,30-09-2020,16,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4771,07-12-2000,09-11-2020,20,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
4772,22-07-2008,25-07-2020,12,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
4775,11-06-1996,01-08-2020,24,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4778,26-11-2001,17-09-2020,19,Expert,Prince George,Produce,Produce Clerk,26,F,Female,Layoff,Involuntary,STORES
4779,01-11-2012,21-11-2020,8,Proficient,Quesnel,Produce,Produce Clerk,28,M,Male,Layoff,Involuntary,STORES
4786,10-07-1991,25-06-2020,29,Expert,New Westminster,Bakery,Baker,21,M,Male,Resignation,Voluntary,STORES
4792,11-12-2010,28-05-2020,10,Expert,Fort Nelson,Meats,Meat Cutter,11,F,Female,Layoff,Involuntary,STORES
4794,18-12-1990,21-10-2020,30,Expert,Surrey,Produce,Produce Clerk,31,M,Male,Layoff,Involuntary,STORES
4795,30-08-1995,12-08-2020,25,Expert,Surrey,Produce,Produce Clerk,31,M,Male,Layoff,Involuntary,STORES
4797,02-05-2003,14-06-2020,17,Expert,Fort Nelson,Produce,Produce Clerk,11,M,Male,Resignation,Voluntary,STORES
4800,12-11-1996,01-08-2020,24,Expert,Haney,Meats,Meat Cutter,14,F,Female,Layoff,Involuntary,STORES
4805,13-04-2014,08-03-2020,6,Proficient,Fort Nelson,Bakery,Baker,11,M,Male,Layoff,Involuntary,STORES
4806,01-11-2011,06-09-2020,9,Proficient,Port Coquitlam,Produce,Produce Clerk,25,M,Male,Layoff,Involuntary,STORES
4807,29-10-2000,21-12-2020,20,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4808,21-08-1994,26-06-2020,26,Expert,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
4809,07-02-2015,25-05-2020,5,Newcomer,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4811,31-05-2012,31-01-2020,8,Proficient,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4815,27-12-1990,17-07-2020,30,Expert,Kamloops,Bakery,Baker,15,F,Female,Layoff,Involuntary,STORES
4819,11-10-1997,13-09-2020,23,Expert,New Westminister,Meats,Meat Cutter,20,M,Male,Layoff,Involuntary,STORES
4820,09-03-2000,09-02-2020,20,Expert,Dawson Creek,Customer Service,Cashier,9,M,Male,Layoff,Involuntary,STORES
4823,19-09-2000,26-10-2020,20,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4827,07-09-2000,19-12-2020,20,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4828,01-12-2010,04-12-2020,10,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4833,18-02-2005,04-07-2020,15,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
4835,19-06-2002,18-06-2020,18,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4836,20-10-1994,24-07-2020,26,Expert,Terrace,Produce,Produce Clerk,32,M,Male,Layoff,Involuntary,STORES
4841,03-06-1992,31-08-2020,28,Expert,Kelowna,Produce,Produce Clerk,16,F,Female,Layoff,Involuntary,STORES
4848,01-08-2002,11-05-2020,18,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
4854,29-10-2000,27-01-2020,20,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4856,08-12-2005,15-05-2020,15,Expert,Port Coquitlam,Produce,Produce Clerk,25,M,Male,Layoff,Involuntary,STORES
4857,20-11-2000,19-02-2020,20,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4858,07-06-2001,19-01-2020,19,Expert,Langley,Produce,Produce Clerk,17,M,Male,Layoff,Involuntary,STORES
4862,16-09-2005,31-03-2020,15,Expert,Cranbrook,Produce,Produce Clerk,8,M,Male,Layoff,Involuntary,STORES
4863,23-08-2008,06-04-2020,12,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4864,26-12-2010,01-03-2020,10,Expert,Chilliwack,Bakery,Baker,6,F,Female,Layoff,Involuntary,STORES
4865,11-11-2011,14-07-2020,9,Proficient,Terrace,Produce,Produce Clerk,32,F,Female,Layoff,Involuntary,STORES
4867,18-02-2005,30-08-2020,15,Expert,Richmond,Produce,Produce Clerk,29,F,Female,Layoff,Involuntary,STORES
4874,15-04-2009,13-07-2020,11,Expert,Kelowna,Bakery,Baker,16,F,Female,Layoff,Involuntary,STORES
4875,01-02-1993,06-04-2020,27,Expert,Kelowna,Bakery,Baker,16,F,Female,Layoff,Involuntary,STORES
4877,18-05-1990,12-04-2020,30,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
4881,24-03-2011,19-08-2020,9,Proficient,Trail,Produce,Produce Clerk,33,M,Male,Layoff,Involuntary,STORES
4885,30-08-2002,09-10-2020,18,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4886,20-01-1998,21-02-2020,22,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4889,23-06-1994,13-08-2020,26,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4894,15-08-1994,21-06-2020,26,Expert,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
4896,06-05-1995,18-10-2020,25,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4897,10-01-2013,19-08-2020,7,Proficient,Chilliwack,Bakery,Baker,6,F,Female,Layoff,Involuntary,STORES
4899,14-04-2004,19-02-2020,16,Expert,Prince George,Produce,Produce Clerk,26,M,Male,Layoff,Involuntary,STORES
4901,08-02-1996,26-11-2020,24,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4902,25-10-2003,31-10-2020,17,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4903,04-12-2012,22-07-2020,8,Proficient,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4904,30-04-2014,20-12-2020,6,Proficient,Squamish,Produce,Produce Clerk,30,M,Male,Resignation,Voluntary,STORES
4905,08-12-2012,25-10-2020,8,Proficient,Burnaby,Produce,Produce Clerk,5,F,Female,Layoff,Involuntary,STORES
4908,02-01-1992,04-08-2020,28,Expert,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
4910,22-01-2012,21-09-2020,8,Proficient,Chilliwack,Bakery,Baker,6,M,Male,Layoff,Involuntary,STORES
4911,26-12-2002,04-11-2020,18,Expert,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
4912,20-02-1996,29-04-2020,24,Expert,Kamloops,Bakery,Baker,15,M,Male,Layoff,Involuntary,STORES
4913,30-04-2013,07-07-2020,7,Proficient,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4914,11-08-1994,25-12-2020,26,Expert,Vancouver,Processed Foods,Shelf Stocker,42,F,Female,Resignation,Voluntary,STORES
4915,25-01-2007,21-01-2020,13,Expert,North Vancouver,Produce,Produce Clerk,22,F,Female,Layoff,Involuntary,STORES
4916,24-08-2009,04-06-2020,11,Expert,Squamish,Produce,Produce Clerk,30,M,Male,Layoff,Involuntary,STORES
4918,12-11-1998,29-08-2020,22,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4920,30-06-2005,30-01-2020,15,Expert,Nanaimo,Produce,Produce Clerk,18,M,Male,Layoff,Involuntary,STORES
4921,11-05-1991,29-08-2020,29,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4924,17-11-1997,09-10-2020,23,Expert,Langley,Produce,Produce Clerk,17,M,Male,Layoff,Involuntary,STORES
4926,11-03-2000,16-04-2020,20,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4929,15-01-2005,26-05-2020,15,Expert,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
4932,18-07-2012,12-03-2020,8,Proficient,Nanaimo,Bakery,Baker,18,F,Female,Resignation,Voluntary,STORES
4941,04-10-2012,06-10-2020,8,Proficient,Kamloops,Bakery,Baker,15,M,Male,Layoff,Involuntary,STORES
4942,06-12-2004,22-07-2020,16,Expert,Kelowna,Bakery,Baker,16,F,Female,Resignation,Voluntary,STORES
4948,15-07-1997,20-11-2020,23,Expert,Burnaby,Produce,Produce Clerk,5,F,Female,Layoff,Involuntary,STORES
4949,25-05-2001,29-11-2020,19,Expert,Burnaby,Produce,Produce Clerk,5,F,Female,Layoff,Involuntary,STORES
4950,11-06-2007,30-12-2020,13,Expert,Burnaby,Produce,Produce Clerk,5,F,Female,Layoff,Involuntary,STORES
4951,06-07-2012,20-10-2020,8,Proficient,Quesnel,Produce,Produce Clerk,28,M,Male,Layoff,Involuntary,STORES
4953,22-03-2009,07-06-2020,11,Expert,West Vancouver,Produce,Produce Clerk,38,F,Female,Layoff,Involuntary,STORES
4955,26-04-2003,07-08-2020,17,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4958,18-01-2012,07-09-2020,8,Proficient,New Westminster,Produce,Produce Clerk,21,F,Female,Layoff,Involuntary,STORES
4960,29-08-2004,27-10-2020,16,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4964,26-09-1997,24-04-2020,23,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4965,05-04-2000,14-05-2020,20,Expert,Cranbrook,Produce,Produce Clerk,8,F,Female,Layoff,Involuntary,STORES
4972,27-05-2004,12-07-2020,16,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4974,08-05-2015,06-07-2020,5,Newcomer,Kamloops,Bakery,Baker,15,F,Female,Layoff,Involuntary,STORES
4975,21-04-2015,28-02-2020,5,Newcomer,Kelowna,Bakery,Baker,16,M,Male,Layoff,Involuntary,STORES
4980,04-09-2011,21-09-2020,9,Proficient,Port Coquitlam,Dairy,Dairy Person,25,F,Female,Resignation,Voluntary,STORES
4981,31-08-2008,29-12-2020,12,Expert,Haney,Customer Service,Cashier,14,F,Female,Layoff,Involuntary,STORES
4983,21-07-1994,30-01-2020,26,Expert,Kamloops,Bakery,Baker,15,M,Male,Layoff,Involuntary,STORES
4991,16-11-2000,24-02-2020,20,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4995,04-05-1994,14-05-2020,26,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4999,12-09-2007,25-10-2020,13,Expert,Haney,Meats,Meat Cutter,14,F,Female,Layoff,Involuntary,STORES
5000,24-01-2011,10-09-2020,9,Proficient,White Rock,Customer Service,Cashier,39,F,Female,Layoff,Involuntary,STORES
5001,31-10-2010,15-10-2020,10,Expert,Squamish,Produce,Produce Clerk,30,F,Female,Layoff,Involuntary,STORES
5002,03-08-2006,19-01-2020,14,Expert,White Rock,Customer Service,Cashier,39,F,Female,Layoff,Involuntary,STORES
5004,24-12-2007,10-12-2020,13,Expert,Cranbrook,Bakery,Baker,8,F,Female,Layoff,Involuntary,STORES
5005,26-04-1995,09-08-2020,25,Expert,Surrey,Produce,Produce Clerk,31,M,Male,Layoff,Involuntary,STORES
5006,06-12-1999,27-02-2020,21,Expert,Cranbrook,Bakery,Baker,8,F,Female,Layoff,Involuntary,STORES
5007,26-08-1999,29-01-2020,21,Expert,Grand Forks,Customer Service,Customer Service Manager,13,M,Male,Layoff,Involuntary,STORES
5008,21-12-2009,09-06-2020,11,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
5011,05-05-2005,30-11-2020,15,Expert,Quesnel,Produce,Produce Clerk,28,M,Male,Layoff,Involuntary,STORES
5012,02-05-2010,25-04-2020,10,Expert,Prince George,Produce,Produce Clerk,26,F,Female,Layoff,Involuntary,STORES
5013,06-08-1991,23-10-2020,29,Expert,Kelowna,Bakery,Baker,16,M,Male,Layoff,Involuntary,STORES
5014,27-09-1991,08-08-2020,29,Expert,Fort Nelson,Produce,Produce Clerk,11,F,Female,Layoff,Involuntary,STORES
5015,05-10-2013,10-03-2020,7,Proficient,Kelowna,Bakery,Baker,16,F,Female,Layoff,Involuntary,STORES
5018,31-05-2008,15-02-2020,12,Expert,Pitt Meadows,Bakery,Baker,24,F,Female,Layoff,Involuntary,STORES
5020,27-12-1993,01-01-2020,27,Expert,Kelowna,Bakery,Baker,16,F,Female,Layoff,Involuntary,STORES
5021,10-10-2004,02-08-2020,16,Expert,Kamloops,Bakery,Baker,15,M,Male,Layoff,Involuntary,STORES
5025,22-09-1995,31-01-2020,25,Expert,Burnaby,Produce,Produce Clerk,5,F,Female,Layoff,Involuntary,STORES
5028,25-06-1997,05-09-2020,23,Expert,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
5037,17-01-2006,28-08-2020,14,Expert,New Westminster,Produce,Produce Clerk,21,F,Female,Layoff,Involuntary,STORES
5038,20-10-2010,15-02-2020,10,Expert,Fort St John,Bakery,Baker,12,M,Male,Layoff,Involuntary,STORES
5039,28-03-1992,06-11-2020,28,Expert,Port Coquitlam,Bakery,Baker,25,M,Male,Layoff,Involuntary,STORES
5047,11-01-2002,01-12-2020,18,Expert,New Westminster,Produce,Produce Clerk,21,F,Female,Layoff,Involuntary,STORES
5051,03-01-1990,23-10-2020,30,Expert,Nanaimo,Produce,Produce Clerk,18,M,Male,Layoff,Involuntary,STORES
5052,27-07-2003,04-11-2020,17,Expert,Kamloops,Customer Service,Cashier,15,M,Male,Layoff,Involuntary,STORES
5053,08-01-2004,05-11-2020,16,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
5054,08-03-2000,11-09-2020,20,Expert,Burnaby,Produce,Produce Clerk,5,M,Male,Layoff,Involuntary,STORES
5064,29-03-1998,10-07-2020,22,Expert,West Vancouver,Produce,Produce Clerk,38,F,Female,Layoff,Involuntary,STORES
5066,11-06-2006,04-09-2020,14,Expert,Langley,Produce,Produce Clerk,17,M,Male,Layoff,Involuntary,STORES
5068,25-11-1996,29-06-2020,24,Expert,New Westminister,Produce,Produce Clerk,20,M,Male,Layoff,Involuntary,STORES
5071,29-08-1997,11-03-2020,23,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
5076,14-07-1994,16-05-2020,26,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
5077,01-06-1995,19-03-2020,25,Expert,North Vancouver,Produce,Produce Clerk,22,M,Male,Layoff,Involuntary,STORES
5079,23-08-1993,06-10-2020,27,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
5081,10-12-1995,26-09-2020,25,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
5082,05-07-1995,18-03-2020,25,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
5083,11-01-2004,10-04-2020,16,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
5084,28-04-2001,29-11-2020,19,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
5088,14-09-1992,07-08-2020,28,Expert,North Vancouver,Produce,Produce Clerk,22,F,Female,Layoff,Involuntary,STORES
5091,02-12-2007,21-12-2020,13,Expert,Prince George,Produce,Produce Clerk,26,F,Female,Layoff,Involuntary,STORES
5095,05-01-1995,08-01-2020,25,Expert,Richmond,Bakery,Baker,29,F,Female,Layoff,Involuntary,STORES
5096,11-11-1995,26-03-2020,25,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
5097,13-01-1992,17-04-2020,28,Expert,Quesnel,Produce,Produce Clerk,28,F,Female,Layoff,Involuntary,STORES
5098,12-08-2009,27-07-2020,11,Expert,West Vancouver,Produce,Produce Clerk,38,M,Male,Layoff,Involuntary,STORES
5099,26-07-2006,25-11-2020,14,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
5104,30-08-2001,29-03-2020,19,Expert,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
5108,13-02-1994,23-06-2020,26,Expert,Fort St John,Bakery,Baker,12,F,Female,Retirement,Voluntary,STORES
5109,08-04-2000,07-07-2020,20,Expert,Terrace,Dairy,Dairy Person,32,M,Male,Resignation,Voluntary,STORES
5112,08-08-2003,30-11-2020,17,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Retirement,Voluntary,STORES
5121,01-12-2009,14-10-2020,11,Expert,New Westminister,Meats,Meat Cutter,20,F,Female,Layoff,Involuntary,STORES
5125,06-11-2000,24-07-2020,20,Expert,Haney,Dairy,Dairy Person,14,M,Male,Layoff,Involuntary,STORES
5156,22-04-2004,18-03-2020,16,Expert,Dawson Creek,Customer Service,Cashier,9,F,Female,Resignation,Voluntary,STORES
5178,01-06-2006,30-04-2020,14,Expert,Grand Forks,Meats,Meat Cutter,13,M,Male,Layoff,Involuntary,STORES
5200,26-12-2008,22-04-2020,12,Expert,New Westminister,Meats,Meat Cutter,20,M,Male,Layoff,Involuntary,STORES
5218,05-07-2011,09-06-2020,9,Proficient,Fort Nelson,Produce,Produce Clerk,11,F,Female,Layoff,Involuntary,STORES
5236,02-02-1997,09-07-2020,23,Expert,Dease Lake,Dairy,Dairy Person,10,M,Male,Layoff,Involuntary,STORES
5245,26-12-1994,11-08-2020,26,Expert,Kelowna,Bakery,Baker,16,F,Female,Resignation,Voluntary,STORES
5246,15-02-2011,11-02-2020,9,Proficient,Grand Forks,Meats,Meat Cutter,13,M,Male,Layoff,Involuntary,STORES
5251,27-03-1991,24-08-2020,29,Expert,Cranbrook,Produce,Produce Clerk,8,F,Female,Resignation,Voluntary,STORES
5263,08-06-2005,28-07-2020,15,Expert,Bella Bella,Customer Service,Cashier,3,F,Female,Resignation,Voluntary,STORES
5279,14-02-2012,04-08-2020,8,Proficient,Vancouver,Customer Service,Cashier,42,F,Female,Resignation,Voluntary,STORES
5288,09-01-1991,28-08-2020,29,Expert,Blue River,Dairy,Dairy Person,4,F,Female,Layoff,Involuntary,STORES
5303,31-05-2005,02-09-2020,15,Expert,Nanaimo,Dairy,Dairy Person,18,M,Male,Resignation,Voluntary,STORES
5347,14-02-1995,02-10-2020,25,Expert,Terrace,Dairy,Dairy Person,32,F,Female,Resignation,Voluntary,STORES
5356,04-04-2002,05-04-2020,18,Expert,Nanaimo,Dairy,Dairy Person,18,F,Female,Resignation,Voluntary,STORES
5357,03-05-2006,23-04-2020,14,Expert,Fort St John,Bakery,Baker,12,M,Male,Resignation,Voluntary,STORES
5361,01-01-2005,08-11-2020,15,Expert,Fort Nelson,Produce,Produce Clerk,11,F,Female,Layoff,Involuntary,STORES
5366,26-04-2012,19-01-2020,8,Proficient,Kamloops,Bakery,Baker,15,M,Male,Resignation,Voluntary,STORES
5387,25-01-2000,16-09-2020,20,Expert,Grand Forks,Meats,Meat Cutter,13,F,Female,Layoff,Involuntary,STORES
5399,11-06-2008,23-04-2020,12,Expert,West Vancouver,Dairy,Dairy Person,38,M,Male,Resignation,Voluntary,STORES
5407,04-11-1997,22-08-2020,23,Expert,Terrace,Processed Foods,Shelf Stocker,32,M,Male,Resignation,Voluntary,STORES
5416,15-02-2000,19-03-2020,20,Expert,Victoria,Produce,Produce Clerk,46,M,Male,Resignation,Voluntary,STORES
5421,16-08-1998,09-03-2020,22,Expert,Vancouver,Customer Service,Cashier,42,M,Male,Resignation,Voluntary,STORES
5429,08-06-1999,21-12-2020,21,Expert,Fort Nelson,Produce,Produce Clerk,11,F,Female,Layoff,Involuntary,STORES
5462,13-08-2014,05-09-2020,6,Proficient,New Westminister,Meats,Meat Cutter,20,F,Female,Layoff,Involuntary,STORES
5475,05-12-1997,06-04-2020,23,Expert,Williams Lake,Bakery,Baker,40,M,Male,Resignation,Voluntary,STORES
5476,10-02-2012,25-03-2020,8,Proficient,Vancouver,Customer Service,Cashier,42,F,Female,Resignation,Voluntary,STORES
5477,22-04-1992,22-05-2020,28,Expert,Ocean Falls,Dairy,Dairy Person,23,M,Male,Layoff,Involuntary,STORES
5481,14-01-2002,25-04-2020,18,Expert,Vancouver,Customer Service,Cashier,42,M,Male,Resignation,Voluntary,STORES
5502,14-03-2010,02-01-2020,10,Expert,Fort Nelson,Bakery,Baker,11,M,Male,Resignation,Voluntary,STORES
5509,13-10-1999,23-09-2020,21,Expert,White Rock,Customer Service,Cashier,39,F,Female,Layoff,Involuntary,STORES
5517,12-02-2003,07-05-2020,17,Expert,Cortes Island,Dairy,Dairy Person,7,F,Female,Layoff,Involuntary,STORES
5520,04-05-2002,09-11-2020,18,Expert,Fort Nelson,Bakery,Baker,11,M,Male,Resignation,Voluntary,STORES
5536,28-08-2011,22-05-2020,9,Proficient,Richmond,Bakery,Baker,29,F,Female,Resignation,Voluntary,STORES
5569,16-10-2007,08-12-2020,13,Expert,Kelowna,Bakery,Baker,16,F,Female,Resignation,Voluntary,STORES
5570,17-01-2011,06-07-2020,9,Proficient,Vancouver,Customer Service,Cashier,42,M,Male,Resignation,Voluntary,STORES
5583,05-02-2002,26-03-2020,18,Expert,Haney,Customer Service,Cashier,14,M,Male,Layoff,Involuntary,STORES
5585,06-11-1999,29-11-2020,21,Expert,Vancouver,Customer Service,Cashier,42,F,Female,Resignation,Voluntary,STORES
5591,07-09-2014,05-07-2020,6,Proficient,Grand Forks,Meats,Meat Cutter,13,F,Female,Layoff,Involuntary,STORES
5604,23-11-2005,26-01-2020,15,Expert,Vancouver,Customer Service,Cashier,42,M,Male,Resignation,Voluntary,STORES
5630,30-01-1993,03-11-2020,27,Expert,Surrey,Dairy,Dairy Person,31,F,Female,Resignation,Voluntary,STORES
5652,20-06-2002,02-08-2020,18,Expert,Dawson Creek,Customer Service,Cashier,9,F,Female,Layoff,Involuntary,STORES
5653,24-05-2004,24-01-2020,16,Expert,Fort Nelson,Bakery,Baker,11,F,Female,Layoff,Involuntary,STORES
5654,22-02-1998,19-04-2020,22,Expert,Quesnel,Dairy,Dairy Person,28,M,Male,Resignation,Voluntary,STORES
5674,11-01-2014,27-04-2020,6,Proficient,Vancouver,Customer Service,Cashier,42,M,Male,Resignation,Voluntary,STORES
5688,26-11-1990,27-02-2020,30,Expert,New Westminister,Produce,Produce Clerk,20,F,Female,Resignation,Voluntary,STORES
5696,16-06-2007,27-08-2020,13,Expert,Vancouver,Customer Service,Cashier,42,F,Female,Resignation,Voluntary,STORES
5716,21-06-1999,19-12-2020,21,Expert,Grand Forks,Produce,Produce Clerk,13,F,Female,Layoff,Involuntary,STORES
5724,31-07-2004,25-10-2020,16,Expert,Fort Nelson,Bakery,Baker,11,F,Female,Layoff,Involuntary,STORES
5742,05-10-2011,17-04-2020,9,Proficient,Kelowna,Dairy,Dairy Person,16,F,Female,Resignation,Voluntary,STORES
5745,01-12-2015,09-03-2020,5,Newcomer,Princeton,Customer Service,Cashier,27,M,Male,Layoff,Involuntary,STORES
5775,28-02-2008,04-11-2020,12,Expert,Cranbrook,Bakery,Baker,8,M,Male,Resignation,Voluntary,STORES
5786,25-03-2006,15-11-2020,14,Expert,Langley,Dairy,Dairy Person,17,M,Male,Resignation,Voluntary,STORES
5836,01-01-1992,16-07-2020,28,Expert,Grand Forks,Produce,Produce Clerk,13,M,Male,Layoff,Involuntary,STORES
5837,01-02-1993,20-07-2020,27,Expert,Fort Nelson,Bakery,Baker,11,F,Female,Layoff,Involuntary,STORES
5843,14-03-1998,05-06-2020,22,Expert,Port Coquitlam,Processed Foods,Shelf Stocker,25,F,Female,Resignation,Voluntary,STORES
5857,03-11-2007,24-08-2020,13,Expert,Fort St John,Bakery,Baker,12,F,Female,Resignation,Voluntary,STORES
5872,13-04-1993,07-09-2020,27,Expert,Vancouver,Meats,Meat Cutter,43,M,Male,Resignation,Voluntary,STORES
5874,25-05-2012,03-10-2020,8,Proficient,Grand Forks,Produce,Produce Clerk,13,M,Male,Layoff,Involuntary,STORES
5882,14-12-2013,08-06-2020,7,Proficient,Grand Forks,Produce,Produce Clerk,13,F,Female,Layoff,Involuntary,STORES
5892,07-02-2009,12-02-2020,11,Expert,Victoria,Produce,Produce Clerk,46,F,Female,Resignation,Voluntary,STORES
5920,17-08-2000,26-02-2020,20,Expert,White Rock,Customer Service,Cashier,39,M,Male,Layoff,Involuntary,STORES
5930,05-05-2015,13-05-2020,5,Newcomer,Grand Forks,Bakery,Baker,13,M,Male,Layoff,Involuntary,STORES
5942,16-12-1999,11-12-2020,21,Expert,Fort Nelson,Dairy,Dairy Person,11,F,Female,Layoff,Involuntary,STORES
5951,31-03-2011,21-05-2020,9,Proficient,Princeton,Processed Foods,Shelf Stocker,27,F,Female,Layoff,Involuntary,STORES
